V1,model,rcp,ISO3,year,temp
1,CAMS-CSM1-0,119,,1900,13.9628804150271
2,CAMS-CSM1-0,119,,1900,13.93504208806
3,CNRM-ESM2-1,119,,1900,13.484716004125
4,CanESM5,119,,1900,13.8016845713719
5,CanESM5,119,,1900,13.515762367162
6,CanESM5,119,,1900,13.3680076769476
7,CanESM5,119,,1900,13.5401848884384
8,CanESM5,119,,1900,13.7153531604425
9,CanESM5,119,,1900,13.4585323951858
10,CanESM5,119,,1900,13.7704831315053
11,EC-Earth3-Veg-LR,119,,1900,13.3543815065332
12,EC-Earth3-Veg-LR,119,,1900,13.7748806487292
13,EC-Earth3-Veg-LR,119,,1900,13.4086587163551
14,EC-Earth3-Veg,119,,1900,13.9467678170578
15,EC-Earth3-Veg,119,,1900,13.8795022793209
16,EC-Earth3-Veg,119,,1900,13.99030846416
17,EC-Earth3,119,,1900,13.8930013819391
18,FGOALS-g3,119,,1900,12.8318593863413
19,GFDL-ESM4,119,,1900,13.7647068401214
20,GISS-E2-1-G,119,,1900,13.7175428649126
21,IPSL-CM6A-LR,119,,1900,12.8165516267316
22,IPSL-CM6A-LR,119,,1900,12.9636153796088
23,IPSL-CM6A-LR,119,,1900,12.9933174536682
24,IPSL-CM6A-LR,119,,1900,12.8981550159212
25,MIROC-ES2L,119,,1900,14.974690478265
26,MIROC6,119,,1900,15.4278541858516
27,MRI-ESM2-0,119,,1900,13.6557302645739
28,UKESM1-0-LL,119,,1900,13.3878075455972
29,CAMS-CSM1-0,119,,1901,14.226916068277
30,CAMS-CSM1-0,119,,1901,14.0516239958478
31,CNRM-ESM2-1,119,,1901,13.7201104491123
32,CanESM5,119,,1901,13.5804031776888
33,CanESM5,119,,1901,13.5167517931672
34,CanESM5,119,,1901,13.493484078491
35,CanESM5,119,,1901,13.4898338336079
36,CanESM5,119,,1901,13.6672999228835
37,CanESM5,119,,1901,13.5614186276355
38,CanESM5,119,,1901,13.688125252677
39,EC-Earth3-Veg-LR,119,,1901,13.4445393775573
40,EC-Earth3-Veg-LR,119,,1901,13.5764969682872
41,EC-Earth3-Veg-LR,119,,1901,13.3803750924803
42,EC-Earth3-Veg,119,,1901,13.8790292012669
43,EC-Earth3-Veg,119,,1901,13.9356910024056
44,EC-Earth3-Veg,119,,1901,13.9946551705651
45,EC-Earth3,119,,1901,13.6883716632371
46,FGOALS-g3,119,,1901,12.7409253513727
47,GFDL-ESM4,119,,1901,13.5412967546924
48,GISS-E2-1-G,119,,1901,13.6473043265102
49,IPSL-CM6A-LR,119,,1901,12.8127120980317
50,IPSL-CM6A-LR,119,,1901,12.9587718776928
51,IPSL-CM6A-LR,119,,1901,12.846611287587
52,IPSL-CM6A-LR,119,,1901,13.1262827218174
53,MIROC-ES2L,119,,1901,15.1410341447316
54,MIROC6,119,,1901,15.4381990785811
55,MRI-ESM2-0,119,,1901,13.90932172681
56,UKESM1-0-LL,119,,1901,13.2331124992857
57,CAMS-CSM1-0,119,,1902,14.1117125612461
58,CAMS-CSM1-0,119,,1902,14.0282498588682
59,CNRM-ESM2-1,119,,1902,13.5129186718213
60,CanESM5,119,,1902,13.5405674259233
61,CanESM5,119,,1902,13.6042148696242
62,CanESM5,119,,1902,13.4855076064399
63,CanESM5,119,,1902,13.4278236873711
64,CanESM5,119,,1902,13.6723563815721
65,CanESM5,119,,1902,13.5377160052705
66,CanESM5,119,,1902,13.6279905491798
67,EC-Earth3-Veg-LR,119,,1902,13.3138918887365
68,EC-Earth3-Veg-LR,119,,1902,13.6494790105347
69,EC-Earth3-Veg-LR,119,,1902,13.2778714685447
70,EC-Earth3-Veg,119,,1902,13.9283269066435
71,EC-Earth3-Veg,119,,1902,14.0437870537439
72,EC-Earth3-Veg,119,,1902,13.8562048435898
73,EC-Earth3,119,,1902,13.6608097981572
74,FGOALS-g3,119,,1902,12.848359264787
75,GFDL-ESM4,119,,1902,13.4940707714463
76,GISS-E2-1-G,119,,1902,13.656028383387
77,IPSL-CM6A-LR,119,,1902,12.7673224933984
78,IPSL-CM6A-LR,119,,1902,12.81553785101
79,IPSL-CM6A-LR,119,,1902,12.8306123385457
80,IPSL-CM6A-LR,119,,1902,13.1493207245491
81,MIROC-ES2L,119,,1902,15.2947315329892
82,MIROC6,119,,1902,15.3034319768419
83,MRI-ESM2-0,119,,1902,13.8541191829373
84,UKESM1-0-LL,119,,1902,13.3605422642123
85,CAMS-CSM1-0,119,,1903,13.3985080306684
86,CAMS-CSM1-0,119,,1903,13.4329417233157
87,CNRM-ESM2-1,119,,1903,13.5499841995447
88,CanESM5,119,,1903,13.5058513022579
89,CanESM5,119,,1903,13.3553761981847
90,CanESM5,119,,1903,13.4156981583845
91,CanESM5,119,,1903,13.372053235727
92,CanESM5,119,,1903,13.5273978860316
93,CanESM5,119,,1903,13.2566727353862
94,CanESM5,119,,1903,13.2569166746729
95,EC-Earth3-Veg-LR,119,,1903,13.2095930816536
96,EC-Earth3-Veg-LR,119,,1903,13.5421277188919
97,EC-Earth3-Veg-LR,119,,1903,13.0567178938232
98,EC-Earth3-Veg,119,,1903,13.6708966171727
99,EC-Earth3-Veg,119,,1903,13.8155264560218
100,EC-Earth3-Veg,119,,1903,13.6079590789044
101,EC-Earth3,119,,1903,13.4649695147204
102,FGOALS-g3,119,,1903,12.7253761764135
103,GFDL-ESM4,119,,1903,13.3769091855837
104,GISS-E2-1-G,119,,1903,13.5164461093373
105,IPSL-CM6A-LR,119,,1903,12.4898952268883
106,IPSL-CM6A-LR,119,,1903,12.8083227471968
107,IPSL-CM6A-LR,119,,1903,12.8289320944153
108,IPSL-CM6A-LR,119,,1903,12.7723414585686
109,MIROC-ES2L,119,,1903,14.8220369950844
110,MIROC6,119,,1903,14.9215680318645
111,MRI-ESM2-0,119,,1903,13.6180990791164
112,UKESM1-0-LL,119,,1903,13.3540827413357
113,CAMS-CSM1-0,119,,1904,13.4785516140595
114,CAMS-CSM1-0,119,,1904,13.5650031814625
115,CNRM-ESM2-1,119,,1904,13.5452942187817
116,CanESM5,119,,1904,13.3874382405215
117,CanESM5,119,,1904,13.3956029892715
118,CanESM5,119,,1904,13.5632305250779
119,CanESM5,119,,1904,13.2518157007858
120,CanESM5,119,,1904,13.4599690496057
121,CanESM5,119,,1904,13.4493277660502
122,CanESM5,119,,1904,13.3939990073381
123,EC-Earth3-Veg-LR,119,,1904,13.2202447442582
124,EC-Earth3-Veg-LR,119,,1904,13.6072184471105
125,EC-Earth3-Veg-LR,119,,1904,13.2375704499999
126,EC-Earth3-Veg,119,,1904,13.5672911206224
127,EC-Earth3-Veg,119,,1904,13.7493047592699
128,EC-Earth3-Veg,119,,1904,13.8223128458372
129,EC-Earth3,119,,1904,13.5640824921075
130,FGOALS-g3,119,,1904,12.6528934226503
131,GFDL-ESM4,119,,1904,13.6602754810096
132,GISS-E2-1-G,119,,1904,13.4699755442736
133,IPSL-CM6A-LR,119,,1904,12.668844870175
134,IPSL-CM6A-LR,119,,1904,12.7713625824464
135,IPSL-CM6A-LR,119,,1904,12.7863200019808
136,IPSL-CM6A-LR,119,,1904,12.6109812938307
137,MIROC-ES2L,119,,1904,14.8955855303493
138,MIROC6,119,,1904,14.949056832238
139,MRI-ESM2-0,119,,1904,13.8375295719894
140,UKESM1-0-LL,119,,1904,13.2467536779565
141,CAMS-CSM1-0,119,,1905,13.6470806821757
142,CAMS-CSM1-0,119,,1905,13.6380261048108
143,CNRM-ESM2-1,119,,1905,13.3204742419747
144,CanESM5,119,,1905,13.5167260888279
145,CanESM5,119,,1905,13.266577597129
146,CanESM5,119,,1905,13.4475767406996
147,CanESM5,119,,1905,13.2876730924807
148,CanESM5,119,,1905,13.4175722009595
149,CanESM5,119,,1905,13.4939084243341
150,CanESM5,119,,1905,13.369121141736
151,EC-Earth3-Veg-LR,119,,1905,13.3045349312828
152,EC-Earth3-Veg-LR,119,,1905,13.6579799832636
153,EC-Earth3-Veg-LR,119,,1905,13.3518861997052
154,EC-Earth3-Veg,119,,1905,13.7397298048552
155,EC-Earth3-Veg,119,,1905,13.8523843445851
156,EC-Earth3-Veg,119,,1905,14.0300808208752
157,EC-Earth3,119,,1905,13.5611593194525
158,FGOALS-g3,119,,1905,12.6619431668752
159,GFDL-ESM4,119,,1905,13.6379244356521
160,GISS-E2-1-G,119,,1905,13.4799049151886
161,IPSL-CM6A-LR,119,,1905,12.8456957671208
162,IPSL-CM6A-LR,119,,1905,12.9637350095261
163,IPSL-CM6A-LR,119,,1905,12.7312555168118
164,IPSL-CM6A-LR,119,,1905,12.7527708680192
165,MIROC-ES2L,119,,1905,14.9500705639444
166,MIROC6,119,,1905,15.0721791116036
167,MRI-ESM2-0,119,,1905,13.9234224631418
168,UKESM1-0-LL,119,,1905,13.3055076243357
169,CAMS-CSM1-0,119,,1906,13.7051607974471
170,CAMS-CSM1-0,119,,1906,13.7617331906736
171,CNRM-ESM2-1,119,,1906,13.5463618103863
172,CanESM5,119,,1906,13.6315190265732
173,CanESM5,119,,1906,13.3067983686324
174,CanESM5,119,,1906,13.3798024194157
175,CanESM5,119,,1906,13.4928165448244
176,CanESM5,119,,1906,13.5173177416002
177,CanESM5,119,,1906,13.3675424010833
178,CanESM5,119,,1906,13.5208475509567
179,EC-Earth3-Veg-LR,119,,1906,13.2682029980437
180,EC-Earth3-Veg-LR,119,,1906,13.4380994605314
181,EC-Earth3-Veg-LR,119,,1906,13.3794414277955
182,EC-Earth3-Veg,119,,1906,13.8887741732506
183,EC-Earth3-Veg,119,,1906,13.8573834303817
184,EC-Earth3-Veg,119,,1906,13.8476697133362
185,EC-Earth3,119,,1906,13.6321403362938
186,FGOALS-g3,119,,1906,12.6144968761247
187,GFDL-ESM4,119,,1906,13.5674404546169
188,GISS-E2-1-G,119,,1906,13.7443080784121
189,IPSL-CM6A-LR,119,,1906,12.7878920625623
190,IPSL-CM6A-LR,119,,1906,13.0246124000718
191,IPSL-CM6A-LR,119,,1906,12.7253795631029
192,IPSL-CM6A-LR,119,,1906,12.7213748366169
193,MIROC-ES2L,119,,1906,14.990215107807
194,MIROC6,119,,1906,15.1427866849103
195,MRI-ESM2-0,119,,1906,13.7872951870248
196,UKESM1-0-LL,119,,1906,13.2859446154612
197,CAMS-CSM1-0,119,,1907,13.9792351849049
198,CAMS-CSM1-0,119,,1907,13.9958222135855
199,CNRM-ESM2-1,119,,1907,13.7005410489103
200,CanESM5,119,,1907,13.6244601292599
201,CanESM5,119,,1907,13.4294618562798
202,CanESM5,119,,1907,13.3752736499319
203,CanESM5,119,,1907,13.4471011905097
204,CanESM5,119,,1907,13.5872765309339
205,CanESM5,119,,1907,13.3096240423484
206,CanESM5,119,,1907,13.792409533943
207,EC-Earth3-Veg-LR,119,,1907,13.2621347400776
208,EC-Earth3-Veg-LR,119,,1907,13.5610395542874
209,EC-Earth3-Veg-LR,119,,1907,13.4965184325303
210,EC-Earth3-Veg,119,,1907,13.9117586511899
211,EC-Earth3-Veg,119,,1907,13.8136372263719
212,EC-Earth3-Veg,119,,1907,13.9427428536989
213,EC-Earth3,119,,1907,13.738020783223
214,FGOALS-g3,119,,1907,12.7646847629294
215,GFDL-ESM4,119,,1907,13.583563516762
216,GISS-E2-1-G,119,,1907,13.8255659989473
217,IPSL-CM6A-LR,119,,1907,12.7420413218305
218,IPSL-CM6A-LR,119,,1907,12.8804222551237
219,IPSL-CM6A-LR,119,,1907,12.7151194987362
220,IPSL-CM6A-LR,119,,1907,12.8082240129239
221,MIROC-ES2L,119,,1907,15.1137634839701
222,MIROC6,119,,1907,15.1620924664942
223,MRI-ESM2-0,119,,1907,13.6393893886538
224,UKESM1-0-LL,119,,1907,13.4501126133882
225,CAMS-CSM1-0,119,,1908,13.7856559622257
226,CAMS-CSM1-0,119,,1908,13.8980354069544
227,CNRM-ESM2-1,119,,1908,13.60967199372
228,CanESM5,119,,1908,13.4406392650524
229,CanESM5,119,,1908,13.473669947215
230,CanESM5,119,,1908,13.5066132950123
231,CanESM5,119,,1908,13.6261448158
232,CanESM5,119,,1908,13.6244684729558
233,CanESM5,119,,1908,13.364498694651
234,CanESM5,119,,1908,13.6533907791818
235,EC-Earth3-Veg-LR,119,,1908,13.4553731322091
236,EC-Earth3-Veg-LR,119,,1908,13.6760173675378
237,EC-Earth3-Veg-LR,119,,1908,13.5232870968754
238,EC-Earth3-Veg,119,,1908,13.9097731456702
239,EC-Earth3-Veg,119,,1908,13.8432425755631
240,EC-Earth3-Veg,119,,1908,14.020511938904
241,EC-Earth3,119,,1908,13.6967590168433
242,FGOALS-g3,119,,1908,12.8413086016076
243,GFDL-ESM4,119,,1908,13.6006348882956
244,GISS-E2-1-G,119,,1908,13.5821537453385
245,IPSL-CM6A-LR,119,,1908,12.7833783124176
246,IPSL-CM6A-LR,119,,1908,12.967063573853
247,IPSL-CM6A-LR,119,,1908,12.925089816664
248,IPSL-CM6A-LR,119,,1908,12.6672940695194
249,MIROC-ES2L,119,,1908,15.0843894853905
250,MIROC6,119,,1908,15.3216007829207
251,MRI-ESM2-0,119,,1908,13.8613452359322
252,UKESM1-0-LL,119,,1908,13.4156848285228
253,CAMS-CSM1-0,119,,1909,13.6472613215427
254,CAMS-CSM1-0,119,,1909,13.7577353446008
255,CNRM-ESM2-1,119,,1909,13.6711937016528
256,CanESM5,119,,1909,13.4622676709421
257,CanESM5,119,,1909,13.7318727396099
258,CanESM5,119,,1909,13.4878961951593
259,CanESM5,119,,1909,13.6558864843835
260,CanESM5,119,,1909,13.6631930015889
261,CanESM5,119,,1909,13.3878364053769
262,CanESM5,119,,1909,13.6532645575196
263,EC-Earth3-Veg-LR,119,,1909,13.4031451219429
264,EC-Earth3-Veg-LR,119,,1909,13.5988025471581
265,EC-Earth3-Veg-LR,119,,1909,13.3192376419653
266,EC-Earth3-Veg,119,,1909,13.8604132828892
267,EC-Earth3-Veg,119,,1909,13.7860749763772
268,EC-Earth3-Veg,119,,1909,14.2697203587016
269,EC-Earth3,119,,1909,13.9081022048118
270,FGOALS-g3,119,,1909,12.8198203520501
271,GFDL-ESM4,119,,1909,13.7534226779122
272,GISS-E2-1-G,119,,1909,13.5330792917992
273,IPSL-CM6A-LR,119,,1909,12.6213943617523
274,IPSL-CM6A-LR,119,,1909,12.7485811176417
275,IPSL-CM6A-LR,119,,1909,12.9293271211621
276,IPSL-CM6A-LR,119,,1909,12.7786809562559
277,MIROC-ES2L,119,,1909,14.9585161121065
278,MIROC6,119,,1909,15.43208848297
279,MRI-ESM2-0,119,,1909,13.9184044737481
280,UKESM1-0-LL,119,,1909,13.3670576187448
281,CAMS-CSM1-0,119,,1910,13.7004404718079
282,CAMS-CSM1-0,119,,1910,13.7757089601342
283,CNRM-ESM2-1,119,,1910,13.4440338880869
284,CanESM5,119,,1910,13.4543439662737
285,CanESM5,119,,1910,13.7415192449437
286,CanESM5,119,,1910,13.4749124358837
287,CanESM5,119,,1910,13.6873151804363
288,CanESM5,119,,1910,13.7799297692495
289,CanESM5,119,,1910,13.4538089416354
290,CanESM5,119,,1910,13.6238114394695
291,EC-Earth3-Veg-LR,119,,1910,13.4184372627291
292,EC-Earth3-Veg-LR,119,,1910,13.7210478835814
293,EC-Earth3-Veg-LR,119,,1910,13.4003460144031
294,EC-Earth3-Veg,119,,1910,13.7210400161475
295,EC-Earth3-Veg,119,,1910,13.6781414490164
296,EC-Earth3-Veg,119,,1910,14.0336313132838
297,EC-Earth3,119,,1910,13.9496775403924
298,FGOALS-g3,119,,1910,12.7457961628295
299,GFDL-ESM4,119,,1910,13.7703499454024
300,GISS-E2-1-G,119,,1910,13.6348628051509
301,IPSL-CM6A-LR,119,,1910,12.809882193864
302,IPSL-CM6A-LR,119,,1910,12.8136106007261
303,IPSL-CM6A-LR,119,,1910,12.923126645858
304,IPSL-CM6A-LR,119,,1910,12.8484871212221
305,MIROC-ES2L,119,,1910,15.0143909389732
306,MIROC6,119,,1910,15.3269925550747
307,MRI-ESM2-0,119,,1910,13.9371050377894
308,UKESM1-0-LL,119,,1910,13.3381023305981
309,CAMS-CSM1-0,119,,1911,13.8080878304798
310,CAMS-CSM1-0,119,,1911,13.8500890636973
311,CNRM-ESM2-1,119,,1911,13.6659940686973
312,CanESM5,119,,1911,13.5849564549763
313,CanESM5,119,,1911,13.5989454812508
314,CanESM5,119,,1911,13.6935833143598
315,CanESM5,119,,1911,13.6622205647732
316,CanESM5,119,,1911,13.7745847140338
317,CanESM5,119,,1911,13.4470617288817
318,CanESM5,119,,1911,13.7130802191379
319,EC-Earth3-Veg-LR,119,,1911,13.4974048190199
320,EC-Earth3-Veg-LR,119,,1911,13.7741493801292
321,EC-Earth3-Veg-LR,119,,1911,13.3696264018644
322,EC-Earth3-Veg,119,,1911,13.7038207473958
323,EC-Earth3-Veg,119,,1911,13.7075423909913
324,EC-Earth3-Veg,119,,1911,13.9552527461163
325,EC-Earth3,119,,1911,13.871520342654
326,FGOALS-g3,119,,1911,12.9254345851174
327,GFDL-ESM4,119,,1911,13.7700505333962
328,GISS-E2-1-G,119,,1911,13.5752189119796
329,IPSL-CM6A-LR,119,,1911,12.8250219215913
330,IPSL-CM6A-LR,119,,1911,12.9196259616813
331,IPSL-CM6A-LR,119,,1911,12.9685847780244
332,IPSL-CM6A-LR,119,,1911,12.973112429485
333,MIROC-ES2L,119,,1911,15.2642040952097
334,MIROC6,119,,1911,15.208652254049
335,MRI-ESM2-0,119,,1911,13.7980162547182
336,UKESM1-0-LL,119,,1911,13.387371847869
337,CAMS-CSM1-0,119,,1912,13.8257516345583
338,CAMS-CSM1-0,119,,1912,13.9186757859442
339,CNRM-ESM2-1,119,,1912,13.5996100975948
340,CanESM5,119,,1912,13.6081775173996
341,CanESM5,119,,1912,13.4957140937775
342,CanESM5,119,,1912,13.4431692868835
343,CanESM5,119,,1912,13.5688934069927
344,CanESM5,119,,1912,13.7025360112714
345,CanESM5,119,,1912,13.3884415437621
346,CanESM5,119,,1912,13.6086608211378
347,EC-Earth3-Veg-LR,119,,1912,13.2501321707465
348,EC-Earth3-Veg-LR,119,,1912,13.5594070412444
349,EC-Earth3-Veg-LR,119,,1912,13.2056431056099
350,EC-Earth3-Veg,119,,1912,13.8468904568
351,EC-Earth3-Veg,119,,1912,13.7021919093862
352,EC-Earth3-Veg,119,,1912,13.8361621817517
353,EC-Earth3,119,,1912,13.8275263981593
354,FGOALS-g3,119,,1912,12.8295898550397
355,GFDL-ESM4,119,,1912,13.40823179014
356,GISS-E2-1-G,119,,1912,13.5950061057003
357,IPSL-CM6A-LR,119,,1912,12.8336929170909
358,IPSL-CM6A-LR,119,,1912,12.9691091757101
359,IPSL-CM6A-LR,119,,1912,12.8945490679445
360,IPSL-CM6A-LR,119,,1912,12.8152367192429
361,MIROC-ES2L,119,,1912,15.302205276554
362,MIROC6,119,,1912,15.1627128714644
363,MRI-ESM2-0,119,,1912,13.7500919609662
364,UKESM1-0-LL,119,,1912,13.2995159757263
365,CAMS-CSM1-0,119,,1913,13.8282491350362
366,CAMS-CSM1-0,119,,1913,13.8384252864529
367,CNRM-ESM2-1,119,,1913,13.4346169499144
368,CanESM5,119,,1913,13.5005368128094
369,CanESM5,119,,1913,13.4455045826209
370,CanESM5,119,,1913,13.3458908356362
371,CanESM5,119,,1913,13.3996567227944
372,CanESM5,119,,1913,13.4397061610417
373,CanESM5,119,,1913,13.4285405509579
374,CanESM5,119,,1913,13.4415211999845
375,EC-Earth3-Veg-LR,119,,1913,13.2765293184112
376,EC-Earth3-Veg-LR,119,,1913,13.6972136104868
377,EC-Earth3-Veg-LR,119,,1913,13.1625111735279
378,EC-Earth3-Veg,119,,1913,13.8926050178534
379,EC-Earth3-Veg,119,,1913,13.4530471171821
380,EC-Earth3-Veg,119,,1913,13.9335081688074
381,EC-Earth3,119,,1913,13.7931886434959
382,FGOALS-g3,119,,1913,12.6600742711128
383,GFDL-ESM4,119,,1913,13.3225252801807
384,GISS-E2-1-G,119,,1913,13.6576121795294
385,IPSL-CM6A-LR,119,,1913,12.9105979500352
386,IPSL-CM6A-LR,119,,1913,12.7063168957746
387,IPSL-CM6A-LR,119,,1913,12.7389736340941
388,IPSL-CM6A-LR,119,,1913,12.8196149460582
389,MIROC-ES2L,119,,1913,14.8596631482726
390,MIROC6,119,,1913,15.1333395515382
391,MRI-ESM2-0,119,,1913,13.745371285893
392,UKESM1-0-LL,119,,1913,13.382100728504
393,CAMS-CSM1-0,119,,1914,13.952797400851
394,CAMS-CSM1-0,119,,1914,13.8950940707132
395,CNRM-ESM2-1,119,,1914,13.4911264493557
396,CanESM5,119,,1914,13.4638381383969
397,CanESM5,119,,1914,13.4540245171613
398,CanESM5,119,,1914,13.447654154363
399,CanESM5,119,,1914,13.4828731743767
400,CanESM5,119,,1914,13.3624416625254
401,CanESM5,119,,1914,13.5861862849038
402,CanESM5,119,,1914,13.5243781037724
403,EC-Earth3-Veg-LR,119,,1914,13.2506275729278
404,EC-Earth3-Veg-LR,119,,1914,13.655716709706
405,EC-Earth3-Veg-LR,119,,1914,13.2931783291315
406,EC-Earth3-Veg,119,,1914,13.6999813141297
407,EC-Earth3-Veg,119,,1914,13.5981667239899
408,EC-Earth3-Veg,119,,1914,13.8141015230065
409,EC-Earth3,119,,1914,13.8589313934716
410,FGOALS-g3,119,,1914,12.6989857828858
411,GFDL-ESM4,119,,1914,13.6108263298414
412,GISS-E2-1-G,119,,1914,13.6531513607943
413,IPSL-CM6A-LR,119,,1914,12.6610508019558
414,IPSL-CM6A-LR,119,,1914,12.8194905332199
415,IPSL-CM6A-LR,119,,1914,12.7615918145162
416,IPSL-CM6A-LR,119,,1914,12.9027966378154
417,MIROC-ES2L,119,,1914,14.8956157100355
418,MIROC6,119,,1914,15.2124563552777
419,MRI-ESM2-0,119,,1914,13.7490695913702
420,UKESM1-0-LL,119,,1914,13.4951971898204
421,CAMS-CSM1-0,119,,1915,13.8350715515324
422,CAMS-CSM1-0,119,,1915,13.9286886268395
423,CNRM-ESM2-1,119,,1915,13.5076027311897
424,CanESM5,119,,1915,13.3352790414874
425,CanESM5,119,,1915,13.5060562167301
426,CanESM5,119,,1915,13.6346331854599
427,CanESM5,119,,1915,13.4541481791058
428,CanESM5,119,,1915,13.508018672535
429,CanESM5,119,,1915,13.6060641384485
430,CanESM5,119,,1915,13.6952177910522
431,EC-Earth3-Veg-LR,119,,1915,13.4336396457546
432,EC-Earth3-Veg-LR,119,,1915,13.6487711736542
433,EC-Earth3-Veg-LR,119,,1915,13.5183553037642
434,EC-Earth3-Veg,119,,1915,13.6289485576959
435,EC-Earth3-Veg,119,,1915,13.6671306567141
436,EC-Earth3-Veg,119,,1915,14.0398709901271
437,EC-Earth3,119,,1915,13.9295256144632
438,FGOALS-g3,119,,1915,13.0015090160224
439,GFDL-ESM4,119,,1915,13.6736189874042
440,GISS-E2-1-G,119,,1915,13.6507807613999
441,IPSL-CM6A-LR,119,,1915,12.7283966037862
442,IPSL-CM6A-LR,119,,1915,12.7351947927881
443,IPSL-CM6A-LR,119,,1915,12.9221213991925
444,IPSL-CM6A-LR,119,,1915,12.961663774914
445,MIROC-ES2L,119,,1915,15.1689641276728
446,MIROC6,119,,1915,15.1763537872809
447,MRI-ESM2-0,119,,1915,13.7880762332742
448,UKESM1-0-LL,119,,1915,13.5102343835534
449,CAMS-CSM1-0,119,,1916,13.9415946951432
450,CAMS-CSM1-0,119,,1916,14.0921222322068
451,CNRM-ESM2-1,119,,1916,13.3554703082422
452,CanESM5,119,,1916,13.4077122438741
453,CanESM5,119,,1916,13.4848616476061
454,CanESM5,119,,1916,13.5157404546368
455,CanESM5,119,,1916,13.4583501762075
456,CanESM5,119,,1916,13.6142925051894
457,CanESM5,119,,1916,13.6337993227924
458,CanESM5,119,,1916,13.6662229440825
459,EC-Earth3-Veg-LR,119,,1916,13.5841035332419
460,EC-Earth3-Veg-LR,119,,1916,13.5361016793246
461,EC-Earth3-Veg-LR,119,,1916,13.4941855035893
462,EC-Earth3-Veg,119,,1916,13.5505792917161
463,EC-Earth3-Veg,119,,1916,13.7321404079415
464,EC-Earth3-Veg,119,,1916,14.1258170934334
465,EC-Earth3,119,,1916,14.0073185442621
466,FGOALS-g3,119,,1916,12.9482258911003
467,GFDL-ESM4,119,,1916,13.6496458486415
468,GISS-E2-1-G,119,,1916,13.8347447816424
469,IPSL-CM6A-LR,119,,1916,12.7826630328909
470,IPSL-CM6A-LR,119,,1916,12.7754507893866
471,IPSL-CM6A-LR,119,,1916,13.0745427160355
472,IPSL-CM6A-LR,119,,1916,13.0323016157215
473,MIROC-ES2L,119,,1916,15.3737371106954
474,MIROC6,119,,1916,15.380319332293
475,MRI-ESM2-0,119,,1916,13.6624063088515
476,UKESM1-0-LL,119,,1916,13.3877452673867
477,CAMS-CSM1-0,119,,1917,14.1037604315302
478,CAMS-CSM1-0,119,,1917,14.0630134791355
479,CNRM-ESM2-1,119,,1917,13.4233731459049
480,CanESM5,119,,1917,13.5177853714082
481,CanESM5,119,,1917,13.4932650371539
482,CanESM5,119,,1917,13.6063034253694
483,CanESM5,119,,1917,13.4596393951627
484,CanESM5,119,,1917,13.7314768939846
485,CanESM5,119,,1917,13.5990136402275
486,CanESM5,119,,1917,13.7790778000031
487,EC-Earth3-Veg-LR,119,,1917,13.4288384672828
488,EC-Earth3-Veg-LR,119,,1917,13.6129471940068
489,EC-Earth3-Veg-LR,119,,1917,13.3887530738742
490,EC-Earth3-Veg,119,,1917,13.7925879907265
491,EC-Earth3-Veg,119,,1917,13.8021650731411
492,EC-Earth3-Veg,119,,1917,14.2040384389177
493,EC-Earth3,119,,1917,14.1195568855252
494,FGOALS-g3,119,,1917,12.9694657388027
495,GFDL-ESM4,119,,1917,13.591717711666
496,GISS-E2-1-G,119,,1917,13.8793205795126
497,IPSL-CM6A-LR,119,,1917,12.8404162030607
498,IPSL-CM6A-LR,119,,1917,12.988470749792
499,IPSL-CM6A-LR,119,,1917,12.9179367934354
500,IPSL-CM6A-LR,119,,1917,13.15663865037
501,MIROC-ES2L,119,,1917,15.2896191340088
502,MIROC6,119,,1917,15.5088678862442
503,MRI-ESM2-0,119,,1917,13.6898754372364
504,UKESM1-0-LL,119,,1917,13.2884238959164
505,CAMS-CSM1-0,119,,1918,14.0235308880569
506,CAMS-CSM1-0,119,,1918,13.8670397434187
507,CNRM-ESM2-1,119,,1918,13.4017046527061
508,CanESM5,119,,1918,13.6872877172654
509,CanESM5,119,,1918,13.5726141242397
510,CanESM5,119,,1918,13.6214925507263
511,CanESM5,119,,1918,13.4655586346558
512,CanESM5,119,,1918,13.7203173686117
513,CanESM5,119,,1918,13.3656138965063
514,CanESM5,119,,1918,13.8942488647049
515,EC-Earth3-Veg-LR,119,,1918,13.4636565769207
516,EC-Earth3-Veg-LR,119,,1918,13.7418201735788
517,EC-Earth3-Veg-LR,119,,1918,13.6168526016119
518,EC-Earth3-Veg,119,,1918,13.8292542636285
519,EC-Earth3-Veg,119,,1918,13.8033983689287
520,EC-Earth3-Veg,119,,1918,14.1016184474406
521,EC-Earth3,119,,1918,13.8459197482725
522,FGOALS-g3,119,,1918,13.161503556835
523,GFDL-ESM4,119,,1918,13.6683422157259
524,GISS-E2-1-G,119,,1918,13.7785440971566
525,IPSL-CM6A-LR,119,,1918,12.7842211829577
526,IPSL-CM6A-LR,119,,1918,12.9244731201238
527,IPSL-CM6A-LR,119,,1918,12.8920049912128
528,IPSL-CM6A-LR,119,,1918,13.0359381268889
529,MIROC-ES2L,119,,1918,14.917855025349
530,MIROC6,119,,1918,15.577827361575
531,MRI-ESM2-0,119,,1918,13.7331321973751
532,UKESM1-0-LL,119,,1918,13.3962673319964
533,CAMS-CSM1-0,119,,1919,13.8876149484576
534,CAMS-CSM1-0,119,,1919,13.9825892557608
